tiff_path,region,date,buoy_ids,n_buoys
region-33_07-82_34-40_1-83_297/2019/07/27/20190727T0710.tiff,region-33_07-82_34-40_1-83_297,2019-07-27,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/29/20190729T0653.tiff,region-33_07-82_34-40_1-83_297,2019-07-29,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/07/30/20190730T1228.tiff,region-33_07-82_34-40_1-83_297,2019-07-30,300234065801030.0,1
region-33_07-82_34-40_1-83_297/2019/10/24/20191024T1212.tiff,region-33_07-82_34-40_1-83_297,2019-10-24,300234065800040.0,1
region-33_07-82_34-40_1-83_297/2019/10/24/20191024T0719.tiff,region-33_07-82_34-40_1-83_297,2019-10-24,300234065800040.0,1
region-33_07-82_34-40_1-83_297/2019/10/26/20191026T0702.tiff,region-33_07-82_34-40_1-83_297,2019-10-26,300234065800040.0,1
region-33_07-82_34-40_1-83_297/2019/11/23/20191123T0629.tiff,region-33_07-82_34-40_1-83_297,2019-11-23,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/04/06/20190406T0604.tiff,region-33_2-81_641-39_585-82_6,2019-04-06,52988.0,1
region-33_2-81_641-39_585-82_6/2019/05/02/20190502T0548.tiff,region-33_2-81_641-39_585-82_6,2019-05-02,52959.0,1
region-33_2-81_641-39_585-82_6/2019/05/03/20190503T0629.tiff,region-33_2-81_641-39_585-82_6,2019-05-03,52959.0,1
region-33_2-81_641-39_585-82_6/2019/05/04/20190504T0531.tiff,region-33_2-81_641-39_585-82_6,2019-05-04,52959.0,1
region-33_2-81_641-39_585-82_6/2019/05/06/20190506T0653.tiff,region-33_2-81_641-39_585-82_6,2019-05-06,52959.0,1
region-33_2-81_641-39_585-82_6/2019/05/07/20190507T1228.tiff,region-33_2-81_641-39_585-82_6,2019-05-07,52959.0,1
region-33_2-81_641-39_585-82_6/2019/05/08/20190508T0637.tiff,region-33_2-81_641-39_585-82_6,2019-05-08,52959.0,1
region-33_2-81_641-39_585-82_6/2019/05/09/20190509T0540.tiff,region-33_2-81_641-39_585-82_6,2019-05-09,52959.0,1
region-33_2-81_641-39_585-82_6/2019/06/15/20190615T0622.tiff,region-33_2-81_641-39_585-82_6,2019-06-15,300234065802030.0,1
region-33_2-81_641-39_585-82_6/2019/06/18/20190618T0645.tiff,region-33_2-81_641-39_585-82_6,2019-06-18,300234065802030.0,1
region-33_2-81_641-39_585-82_6/2019/06/19/20190619T0548.tiff,region-33_2-81_641-39_585-82_6,2019-06-19,300234065802030.0,1
region-33_2-81_641-39_585-82_6/2019/06/20/20190620T0629.tiff,region-33_2-81_641-39_585-82_6,2019-06-20,300234065802030.0,1
region-33_2-81_641-39_585-82_6/2019/06/21/20190621T0532.tiff,region-33_2-81_641-39_585-82_6,2019-06-21,300234065802030.0,1
region-33_2-81_641-39_585-82_6/2019/06/23/20190623T0653.tiff,region-33_2-81_641-39_585-82_6,2019-06-23,300234065802030.0,1
region-33_2-81_641-39_585-82_6/2019/07/29/20190729T0653.tiff,region-33_2-81_641-39_585-82_6,2019-07-29,300234065801030.0,1
region-33_2-81_641-39_585-82_6/2019/07/30/20190730T1228.tiff,region-33_2-81_641-39_585-82_6,2019-07-30,300234065801030.0,1
region-33_2-81_641-39_585-82_6/2019/08/02/20190802T0622.tiff,region-33_2-81_641-39_585-82_6,2019-08-02,300234065801030.0,1
region-33_2-81_641-39_585-82_6/2019/08/10/20190810T0653.tiff,region-33_2-81_641-39_585-82_6,2019-08-10,300234065801030.0,1
region-33_2-81_641-39_585-82_6/2019/10/27/20191027T0604.tiff,region-33_2-81_641-39_585-82_6,2019-10-27,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/10/30/20191030T0629.tiff,region-33_2-81_641-39_585-82_6,2019-10-30,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/10/31/20191031T0532.tiff,region-33_2-81_641-39_585-82_6,2019-10-31,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/11/02/20191102T0653.tiff,region-33_2-81_641-39_585-82_6,2019-11-02,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/11/24/20191124T0532.tiff,region-33_2-81_641-39_585-82_6,2019-11-24,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/11/26/20191126T0653.tiff,region-33_2-81_641-39_585-82_6,2019-11-26,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/11/27/20191127T0556.tiff,region-33_2-81_641-39_585-82_6,2019-11-27,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/11/27/20191127T1228.tiff,region-33_2-81_641-39_585-82_6,2019-11-27,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/11/29/20191129T0540.tiff,region-33_2-81_641-39_585-82_6,2019-11-29,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/11/30/20191130T0622.tiff,region-33_2-81_641-39_585-82_6,2019-11-30,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/12/01/20191201T0523.tiff,region-33_2-81_641-39_585-82_6,2019-12-01,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/12/02/20191202T0604.tiff,region-33_2-81_641-39_585-82_6,2019-12-02,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/12/03/20191203T0645.tiff,region-33_2-81_641-39_585-82_6,2019-12-03,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/12/04/20191204T0548.tiff,region-33_2-81_641-39_585-82_6,2019-12-04,300234065800040.0,1
region-33_2-81_641-39_585-82_6/2019/12/05/20191205T0629.tiff,region-33_2-81_641-39_585-82_6,2019-12-05,300234065800040.0,1
region-38_38-81_728-45_44-82_6/2019/04/01/20190401T0556.tiff,region-38_38-81_728-45_44-82_6,2019-04-01,52988.0,1
region-38_38-81_728-45_44-82_6/2019/04/28/20190428T0621.tiff,region-38_38-81_728-45_44-82_6,2019-04-28,52985.0,1
region-38_38-81_728-45_44-82_6/2019/04/29/20190429T0523.tiff,region-38_38-81_728-45_44-82_6,2019-04-29,52985.0,1
region-38_38-81_728-45_44-82_6/2019/04/30/20190430T0604.tiff,region-38_38-81_728-45_44-82_6,2019-04-30,52985.0,1
region-38_38-81_728-45_44-82_6/2019/05/01/20190501T0507.tiff,region-38_38-81_728-45_44-82_6,2019-05-01,52985.0,1
region-38_38-81_728-45_44-82_6/2019/05/02/20190502T0548.tiff,region-38_38-81_728-45_44-82_6,2019-05-02,52985.0,1
region-38_38-81_728-45_44-82_6/2019/05/02/20190502T1220.tiff,region-38_38-81_728-45_44-82_6,2019-05-02,52985.0,1
region-38_38-81_728-45_44-82_6/2019/07/31/20190731T0459.tiff,region-38_38-81_728-45_44-82_6,2019-07-31,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/01/20190801T1212.tiff,region-38_38-81_728-45_44-82_6,2019-08-01,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/01/20190801T0540.tiff,region-38_38-81_728-45_44-82_6,2019-08-01,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/04/20190804T0604.tiff,region-38_38-81_728-45_44-82_6,2019-08-04,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/05/20190805T0507.tiff,region-38_38-81_728-45_44-82_6,2019-08-05,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/06/20190806T0548.tiff,region-38_38-81_728-45_44-82_6,2019-08-06,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/06/20190806T1220.tiff,region-38_38-81_728-45_44-82_6,2019-08-06,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/07/20190807T0629.tiff,region-38_38-81_728-45_44-82_6,2019-08-07,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/08/20190808T0532.tiff,region-38_38-81_728-45_44-82_6,2019-08-08,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/08/20190808T1204.tiff,region-38_38-81_728-45_44-82_6,2019-08-08,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/09/20190809T0434.tiff,region-38_38-81_728-45_44-82_6,2019-08-09,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2019/08/10/20190810T0515.tiff,region-38_38-81_728-45_44-82_6,2019-08-10,300234065801030.0,1
region-38_38-81_728-45_44-82_6/2020/03/20/20200320T0507.tiff,region-38_38-81_728-45_44-82_6,2020-03-20,300234065762310.0,1
region-38_38-82_95-46_0-83_913/2014/11/07/20141107T0629.tiff,region-38_38-82_95-46_0-83_913,2014-11-07,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/11/08/20141108T0848.tiff,region-38_38-82_95-46_0-83_913,2014-11-08,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/11/09/20141109T0613.tiff,region-38_38-82_95-46_0-83_913,2014-11-09,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/12/01/20141201T0629.tiff,region-38_38-82_95-46_0-83_913,2014-12-01,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/12/01/20141201T1301.tiff,region-38_38-82_95-46_0-83_913,2014-12-01,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/12/02/20141202T0709.tiff,region-38_38-82_95-46_0-83_913,2014-12-02,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/12/03/20141203T0613.tiff,region-38_38-82_95-46_0-83_913,2014-12-03,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/12/04/20141204T1326.tiff,region-38_38-82_95-46_0-83_913,2014-12-04,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/12/04/20141204T0654.tiff,region-38_38-82_95-46_0-83_913,2014-12-04,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/12/05/20141205T0557.tiff,region-38_38-82_95-46_0-83_913,2014-12-05,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/12/06/20141206T1310.tiff,region-38_38-82_95-46_0-83_913,2014-12-06,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/12/06/20141206T0637.tiff,region-38_38-82_95-46_0-83_913,2014-12-06,300234061369400.0,1
region-38_38-82_95-46_0-83_913/2014/12/08/20141208T1253.tiff,region-38_38-82_95-46_0-83_913,2014-12-08,"300234011247800.0,90074.0",2
region-38_38-82_95-46_0-83_913/2014/12/08/20141208T0621.tiff,region-38_38-82_95-46_0-83_913,2014-12-08,"300234011247800.0,90074.0",2
region-38_38-82_95-46_0-83_913/2014/12/20/20141220T0621.tiff,region-38_38-82_95-46_0-83_913,2014-12-20,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/20/20141220T1253.tiff,region-38_38-82_95-46_0-83_913,2014-12-20,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/21/20141221T0702.tiff,region-38_38-82_95-46_0-83_913,2014-12-21,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/22/20141222T0743.tiff,region-38_38-82_95-46_0-83_913,2014-12-22,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/23/20141223T0646.tiff,region-38_38-82_95-46_0-83_913,2014-12-23,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/23/20141223T1318.tiff,region-38_38-82_95-46_0-83_913,2014-12-23,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/24/20141224T1359.tiff,region-38_38-82_95-46_0-83_913,2014-12-24,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/25/20141225T1301.tiff,region-38_38-82_95-46_0-83_913,2014-12-25,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/25/20141225T0629.tiff,region-38_38-82_95-46_0-83_913,2014-12-25,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/26/20141226T0709.tiff,region-38_38-82_95-46_0-83_913,2014-12-26,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/27/20141227T1245.tiff,region-38_38-82_95-46_0-83_913,2014-12-27,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/27/20141227T0613.tiff,region-38_38-82_95-46_0-83_913,2014-12-27,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/28/20141228T0654.tiff,region-38_38-82_95-46_0-83_913,2014-12-28,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/28/20141228T1326.tiff,region-38_38-82_95-46_0-83_913,2014-12-28,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/29/20141229T0557.tiff,region-38_38-82_95-46_0-83_913,2014-12-29,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/29/20141229T1228.tiff,region-38_38-82_95-46_0-83_913,2014-12-29,90075.0,1
region-38_38-82_95-46_0-83_913/2014/12/30/20141230T1309.tiff,region-38_38-82_95-46_0-83_913,2014-12-30,90075.0,1
region-38_38-82_95-46_0-83_913/2016/11/14/20161114T1122.tiff,region-38_38-82_95-46_0-83_913,2016-11-14,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/15/20161115T0621.tiff,region-38_38-82_95-46_0-83_913,2016-11-15,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/15/20161115T1254.tiff,region-38_38-82_95-46_0-83_913,2016-11-15,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/25/20161125T1310.tiff,region-38_38-82_95-46_0-83_913,2016-11-25,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/26/20161126T1122.tiff,region-38_38-82_95-46_0-83_913,2016-11-26,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/26/20161126T0719.tiff,region-38_38-82_95-46_0-83_913,2016-11-26,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/27/20161127T0621.tiff,region-38_38-82_95-46_0-83_913,2016-11-27,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/27/20161127T1254.tiff,region-38_38-82_95-46_0-83_913,2016-11-27,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/28/20161128T0702.tiff,region-38_38-82_95-46_0-83_913,2016-11-28,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/28/20161128T0524.tiff,region-38_38-82_95-46_0-83_913,2016-11-28,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/29/20161129T1237.tiff,region-38_38-82_95-46_0-83_913,2016-11-29,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/11/29/20161129T0605.tiff,region-38_38-82_95-46_0-83_913,2016-11-29,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/12/04/20161204T0613.tiff,region-38_38-82_95-46_0-83_913,2016-12-04,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/12/05/20161205T0516.tiff,region-38_38-82_95-46_0-83_913,2016-12-05,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2016/12/18/20161218T0734.tiff,region-38_38-82_95-46_0-83_913,2016-12-18,300234062428050.0,1
region-38_38-82_95-46_0-83_913/2019/04/03/20190403T0718.tiff,region-38_38-82_95-46_0-83_913,2019-04-03,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/03/20190403T1212.tiff,region-38_38-82_95-46_0-83_913,2019-04-03,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/04/20190404T1114.tiff,region-38_38-82_95-46_0-83_913,2019-04-04,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/04/20190404T0621.tiff,region-38_38-82_95-46_0-83_913,2019-04-04,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/05/20190405T1155.tiff,region-38_38-82_95-46_0-83_913,2019-04-05,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/05/20190405T0702.tiff,region-38_38-82_95-46_0-83_913,2019-04-05,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/06/20190406T0604.tiff,region-38_38-82_95-46_0-83_913,2019-04-06,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/07/20190407T0645.tiff,region-38_38-82_95-46_0-83_913,2019-04-07,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/07/20190407T1139.tiff,region-38_38-82_95-46_0-83_913,2019-04-07,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/08/20190408T1220.tiff,region-38_38-82_95-46_0-83_913,2019-04-08,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/08/20190408T0726.tiff,region-38_38-82_95-46_0-83_913,2019-04-08,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/09/20190409T1123.tiff,region-38_38-82_95-46_0-83_913,2019-04-09,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/09/20190409T0629.tiff,region-38_38-82_95-46_0-83_913,2019-04-09,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/10/20190410T1204.tiff,region-38_38-82_95-46_0-83_913,2019-04-10,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/10/20190410T0710.tiff,region-38_38-82_95-46_0-83_913,2019-04-10,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/11/20190411T1106.tiff,region-38_38-82_95-46_0-83_913,2019-04-11,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/12/20190412T1147.tiff,region-38_38-82_95-46_0-83_913,2019-04-12,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/12/20190412T0653.tiff,region-38_38-82_95-46_0-83_913,2019-04-12,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/13/20190413T0556.tiff,region-38_38-82_95-46_0-83_913,2019-04-13,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/13/20190413T1228.tiff,region-38_38-82_95-46_0-83_913,2019-04-13,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/14/20190414T0637.tiff,region-38_38-82_95-46_0-83_913,2019-04-14,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/14/20190414T1131.tiff,region-38_38-82_95-46_0-83_913,2019-04-14,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/15/20190415T1212.tiff,region-38_38-82_95-46_0-83_913,2019-04-15,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/15/20190415T0717.tiff,region-38_38-82_95-46_0-83_913,2019-04-15,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/16/20190416T0621.tiff,region-38_38-82_95-46_0-83_913,2019-04-16,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/16/20190416T1114.tiff,region-38_38-82_95-46_0-83_913,2019-04-16,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/17/20190417T0702.tiff,region-38_38-82_95-46_0-83_913,2019-04-17,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/17/20190417T1155.tiff,region-38_38-82_95-46_0-83_913,2019-04-17,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/19/20190419T1139.tiff,region-38_38-82_95-46_0-83_913,2019-04-19,52959.0,1
region-38_38-82_95-46_0-83_913/2019/04/19/20190419T0645.tiff,region-38_38-82_95-46_0-83_913,2019-04-19,52959.0,1
region-38_38-82_95-46_0-83_913/2019/05/23/20190523T0839.tiff,region-38_38-82_95-46_0-83_913,2019-05-23,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/23/20190523T1155.tiff,region-38_38-82_95-46_0-83_913,2019-05-23,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/24/20190524T0742.tiff,region-38_38-82_95-46_0-83_913,2019-05-24,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/25/20190525T1139.tiff,region-38_38-82_95-46_0-83_913,2019-05-25,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/25/20190525T0645.tiff,region-38_38-82_95-46_0-83_913,2019-05-25,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/26/20190526T1220.tiff,region-38_38-82_95-46_0-83_913,2019-05-26,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/26/20190526T0726.tiff,region-38_38-82_95-46_0-83_913,2019-05-26,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/27/20190527T0806.tiff,region-38_38-82_95-46_0-83_913,2019-05-27,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/27/20190527T1123.tiff,region-38_38-82_95-46_0-83_913,2019-05-27,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/28/20190528T1204.tiff,region-38_38-82_95-46_0-83_913,2019-05-28,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/28/20190528T0710.tiff,region-38_38-82_95-46_0-83_913,2019-05-28,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/29/20190529T1106.tiff,region-38_38-82_95-46_0-83_913,2019-05-29,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/30/20190530T1147.tiff,region-38_38-82_95-46_0-83_913,2019-05-30,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/30/20190530T0653.tiff,region-38_38-82_95-46_0-83_913,2019-05-30,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2019/05/31/20190531T1228.tiff,region-38_38-82_95-46_0-83_913,2019-05-31,300234065802030.0,1
region-38_38-82_95-46_0-83_913/2020/03/19/20200319T0604.tiff,region-38_38-82_95-46_0-83_913,2020-03-19,300234065762310.0,1
region-38_38-82_95-46_0-83_913/2020/03/20/20200320T0645.tiff,region-38_38-82_95-46_0-83_913,2020-03-20,300234065762310.0,1
region-38_38-82_95-46_0-83_913/2020/03/20/20200320T1139.tiff,region-38_38-82_95-46_0-83_913,2020-03-20,300234065762310.0,1
region-38_38-82_95-46_0-83_913/2020/06/25/20200625T1220.tiff,region-38_38-82_95-46_0-83_913,2020-06-25,300234068312200.0,1
region-38_38-82_95-46_0-83_913/2020/06/25/20200625T0726.tiff,region-38_38-82_95-46_0-83_913,2020-06-25,300234068312200.0,1
region-38_38-82_95-46_0-83_913/2021/11/25/20211125T0710.tiff,region-38_38-82_95-46_0-83_913,2021-11-25,300534061341560.0,1
region-38_38-82_95-46_0-83_913/2021/11/25/20211125T1204.tiff,region-38_38-82_95-46_0-83_913,2021-11-25,300534061341560.0,1
region-38_38-82_95-46_0-83_913/2021/11/26/20211126T1107.tiff,region-38_38-82_95-46_0-83_913,2021-11-26,300534061341560.0,1
region-38_38-82_95-46_0-83_913/2021/11/27/20211127T0654.tiff,region-38_38-82_95-46_0-83_913,2021-11-27,300534061341560.0,1
region-38_38-82_95-46_0-83_913/2021/11/27/20211127T1148.tiff,region-38_38-82_95-46_0-83_913,2021-11-27,300534061341560.0,1
region-38_65-82_33-45_61-83_293/2014/10/05/20141005T0516.tiff,region-38_65-82_33-45_61-83_293,2014-10-05,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2014/11/26/20141126T0621.tiff,region-38_65-82_33-45_61-83_293,2014-11-26,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2014/11/27/20141127T0702.tiff,region-38_65-82_33-45_61-83_293,2014-11-27,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2014/11/27/20141127T1334.tiff,region-38_65-82_33-45_61-83_293,2014-11-27,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2014/11/28/20141128T0604.tiff,region-38_65-82_33-45_61-83_293,2014-11-28,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2014/11/29/20141129T0646.tiff,region-38_65-82_33-45_61-83_293,2014-11-29,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2014/11/29/20141129T1318.tiff,region-38_65-82_33-45_61-83_293,2014-11-29,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2014/11/30/20141130T1359.tiff,region-38_65-82_33-45_61-83_293,2014-11-30,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2014/11/30/20141130T0548.tiff,region-38_65-82_33-45_61-83_293,2014-11-30,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2014/12/01/20141201T0629.tiff,region-38_65-82_33-45_61-83_293,2014-12-01,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2014/12/01/20141201T1301.tiff,region-38_65-82_33-45_61-83_293,2014-12-01,300234061369400.0,1
region-38_65-82_33-45_61-83_293/2016/11/11/20161111T1326.tiff,region-38_65-82_33-45_61-83_293,2016-11-11,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/11/12/20161112T0557.tiff,region-38_65-82_33-45_61-83_293,2016-11-12,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/11/13/20161113T1310.tiff,region-38_65-82_33-45_61-83_293,2016-11-13,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/11/13/20161113T0638.tiff,region-38_65-82_33-45_61-83_293,2016-11-13,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/12/07/20161207T1309.tiff,region-38_65-82_33-45_61-83_293,2016-12-07,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/12/07/20161207T0638.tiff,region-38_65-82_33-45_61-83_293,2016-12-07,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/12/08/20161208T0540.tiff,region-38_65-82_33-45_61-83_293,2016-12-08,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/12/14/20161214T1350.tiff,region-38_65-82_33-45_61-83_293,2016-12-14,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/12/14/20161214T0630.tiff,region-38_65-82_33-45_61-83_293,2016-12-14,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/12/15/20161215T1342.tiff,region-38_65-82_33-45_61-83_293,2016-12-15,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/12/15/20161215T0532.tiff,region-38_65-82_33-45_61-83_293,2016-12-15,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2016/12/16/20161216T0613.tiff,region-38_65-82_33-45_61-83_293,2016-12-16,300234062428050.0,1
region-38_65-82_33-45_61-83_293/2019/04/21/20190421T0629.tiff,region-38_65-82_33-45_61-83_293,2019-04-21,52985.0,1
region-38_65-82_33-45_61-83_293/2019/04/22/20190422T1204.tiff,region-38_65-82_33-45_61-83_293,2019-04-22,52985.0,1
region-38_65-82_33-45_61-83_293/2019/04/22/20190422T0710.tiff,region-38_65-82_33-45_61-83_293,2019-04-22,52985.0,1
region-38_65-82_33-45_61-83_293/2019/04/24/20190424T0653.tiff,region-38_65-82_33-45_61-83_293,2019-04-24,52985.0,1
region-38_65-82_33-45_61-83_293/2019/04/24/20190424T1147.tiff,region-38_65-82_33-45_61-83_293,2019-04-24,52985.0,1
region-38_65-82_33-45_61-83_293/2019/06/24/20190624T1228.tiff,region-38_65-82_33-45_61-83_293,2019-06-24,300234065801030.0,1
region-38_65-82_33-45_61-83_293/2019/06/25/20190625T0637.tiff,region-38_65-82_33-45_61-83_293,2019-06-25,300234065801030.0,1
region-38_65-82_33-45_61-83_293/2019/06/26/20190626T1212.tiff,region-38_65-82_33-45_61-83_293,2019-06-26,300234065801030.0,1
region-38_65-82_33-45_61-83_293/2019/06/26/20190626T0717.tiff,region-38_65-82_33-45_61-83_293,2019-06-26,300234065801030.0,1
region-38_65-82_33-45_61-83_293/2019/06/27/20190627T0621.tiff,region-38_65-82_33-45_61-83_293,2019-06-27,300234065801030.0,1
region-38_65-82_33-45_61-83_293/2019/06/28/20190628T1156.tiff,region-38_65-82_33-45_61-83_293,2019-06-28,300234065801030.0,1
region-38_65-82_33-45_61-83_293/2019/06/30/20190630T0645.tiff,region-38_65-82_33-45_61-83_293,2019-06-30,300234065801030.0,1
region-38_65-82_33-45_61-83_293/2019/06/30/20190630T1139.tiff,region-38_65-82_33-45_61-83_293,2019-06-30,300234065801030.0,1
region-38_65-82_33-45_61-83_293/2019/07/01/20190701T0548.tiff,region-38_65-82_33-45_61-83_293,2019-07-01,300234065801030.0,1
region-38_65-82_33-45_61-83_293/2019/07/01/20190701T1220.tiff,region-38_65-82_33-45_61-83_293,2019-07-01,300234065801030.0,1
